3396	1	31784
3396	6	55417
2762	1	16127
144	1	27284
2762	1	60411
3396	1	12192
3396	6	55800
3396	3	69219
3396	0	53638
3396	1	60406
3396	6	55667
2762	4	10089
2762	3	78801
3396	0	43597
2762	3	68147
2762	1	60413
2762	3	85190
144	4	84348
2762	3	65025
3396	1	18139
2762	1	22802
2762	3	69156
2762	2	20801
3396	1	19143
2762	3	9513
2762	3	64894
2762	3	80468
3396	4	10282
2762	17	60413
144	1	43494
144	2	20076
2762	3	79405
3396	4	10646
3396	4	10784
2762	13	36576
2762	18	41475
144	4	84002
3396	0	37104
144	3	73929
3396	1	57091
2762	2	21912
3396	6	55544
2762	1	52942
2762	2	23899
144	0	36284
3396	3	64880
3396	6	55606
2762	3	72447
3396	1	16308
3396	1	22782
3396	1	18257
2762	4	10222
2762	1	21074
2762	3	67406
2762	3	9419
3396	1	33386
3396	0	37246
2762	2	23369
2762	3	64302
3396	1	3403
3396	1	14735
3396	1	27350
3396	2	20390
3396	1	23953
3396	10	38908
3396	1	13112
144	18	28919
2762	4	10248
2762	1	13078
2762	1	19555
3396	1	36232
3396	1	36478
2762	1	22258
2762	1	40916
3396	1	61404
3396	1	57410
2762	19	53177
3396	4	10617
3396	1	25361
3396	6	55208
144	1	23891
3396	1	17140
3396	6	55656
3396	0	28854
3396	0	17231
3396	1	13333
2762	1	47281
2762	1	20720
144	1	19622
3396	6	55616
2762	1	53176
2762	1	33911
2762	6	55697
3396	1	19120
3396	6	54864
2762	16	14611
3396	3	84093
144	6	56180
144	3	71329
3396	1	51819
2762	1	22803
2762	6	54740
2762	6	55800
3396	1	40162
2762	1	21605
3396	6	55928
144	4	78357
2762	0	18009
2762	6	55887
2762	3	81065
2762	1	13357
3396	0	31784
2762	1	40462
3396	4	10130
2762	3	68905
144	17	31646
144	1	35692
2762	3	87085
2762	1	21863
3396	4	11336
3396	1	48642
2762	4	10282
2762	2	19691
3396	1	21897
3396	3	62314
3396	1	31201
144	1	54022
3396	2	22348
2762	1	25107
3396	1	25019
3396	1	33669
2762	1	20066
2762	3	73086
144	1	50473
3396	1	32048
2762	4	11764
144	2	20831
2762	2	19485
3396	3	76956
3396	3	70076
3396	4	10190
2762	2	23630
3396	1	19149
2762	4	10801
3396	4	12036
144	1	19517
3396	1	31655
3396	1	36061
2762	2	20016
3396	1	33222
144	0	43494
3396	1	54239
2762	4	11937
144	3	62262
2762	1	40657
2762	20	64022
3396	1	12878
2762	1	61486
144	1	22785
2762	9	64021
3396	4	11556
3396	1	47659
144	1	12570
2762	3	79250
3396	4	10633
2762	4	11813
3396	1	34057
3396	1	24974
3396	1	23616
3396	1	20378
2762	6	54826
144	21	31137
2762	3	74877
2762	4	10473
3396	1	53665
2762	6	55208
3396	1	50495
3396	1	46512
3396	3	80671
144	1	41028
3396	3	87028
3396	4	11639
3396	1	26509
2762	22	41475
2762	1	20051
3396	0	36478
3396	3	5313
144	1	31646
2762	2	21818
2762	6	54764
2762	1	13358
3396	0	25361
3396	2	22345
3396	2	24033
144	2	19620
2762	6	54864
3396	1	42839
3396	6	54882
2762	1	23703
3396	1	15460
3396	1	60090
2762	1	14699
3396	1	20830
3396	1	57372
2762	1	22055
3396	2	22556
3396	1	38908
3396	1	44352
3396	2	19141
2762	0	33911
2762	1	13348
3396	1	28049
144	1	20034
2762	1	58986
3396	1	44715
2762	15	54437
3396	1	28452
144	2	20016
2762	1	23869
3396	1	21535
2762	2	21075
144	2	21470
2762	3	62612
3396	1	39424
3396	4	84348
3396	2	22745
2762	4	11911
144	1	35987
3396	1	51241
3396	1	43411
3396	23	24974
2762	2	20064
2762	2	23956
3396	1	57370
2762	2	23609
3396	24	36061
144	1	20720
3396	2	23967
3396	1	28656
3396	1	56388
3396	4	84002
2762	2	23094
2762	4	10190
3396	1	19958
2762	4	12036
2762	1	32994
3396	1	15618
144	4	83914
144	12	51626
3396	10	46774
144	6	55800
2762	1	34969
144	2	20078
2762	1	42983
2762	1	47659
144	4	78356
2762	1	13339
144	1	19624
3396	2	20043
2762	4	10633
2762	5	31768
3396	4	11939
2762	3	5497
3396	4	11171
2762	5	38737
3396	14	6925
144	3	10030
3396	25	83921
2762	1	14611
2762	10	36576
144	1	28417
144	3	67242
3396	1	33369
3396	20	63970
3396	1	31632
3396	1	22389
2762	3	79972
144	4	12043
2762	2	20116
2762	3	77333
2762	3	4729
2762	6	55928
3396	4	10098
2762	19	57113
3396	3	66013
144	1	58586
2762	1	44823
144	1	23252
2762	6	55008
2762	3	65796
144	22	28919
2762	4	10485
3396	2	20034
2762	1	23899
3396	2	23038
3396	4	10210
3396	1	41643
2762	4	10130
3396	1	41152
144	3	77763
3396	2	19213
3396	26	73889
2762	4	11048
2762	2	19513
3396	3	73947
2762	1	49244
3396	1	20016
3396	1	59838
144	2	22388
2762	3	4743
2762	3	77114
3396	1	33393
3396	6	55385
2762	1	23369
3396	1	37096
3396	1	40033
3396	4	78357
3396	4	10381
2762	4	84348
3396	4	10403
3396	6	55356
144	6	55208
2762	1	17631
144	20	63830
2762	3	82452
2762	3	5569
3396	1	13346
3396	1	26826
3396	0	28049
3396	6	56144
2762	3	73356
2762	1	51241
3396	4	10254
2762	2	20024
144	1	51595
2762	3	85604
3396	1	45120
3396	1	49465
3396	1	46091
3396	4	10149
3396	1	14328
2762	4	84002
3396	4	10858
2762	2	20946
3396	0	41643
144	3	87018
3396	2	22421
2762	14	8328
2762	23	14611
3396	1	12976
144	6	54864
2762	1	40752
3396	1	39687
3396	1	51408
2762	3	9113
3396	1	28372
3396	2	20072
3396	4	10382
2762	3	76335
3396	1	18692
144	6	54829
3396	1	53890
2762	3	71793
2762	1	38737
3396	3	82921
2762	3	82232
3396	12	15457
2762	1	17514
2762	1	20801
144	6	55370
3396	1	35363
3396	0	15618
2762	4	11599
3396	1	53888
3396	1	18432
144	6	55606
3396	4	11959
3396	1	24409
2762	3	72150
144	1	45020
2762	1	21912
144	1	20076
3396	1	54139
3396	1	50178
2762	1	43112
2762	25	83921
3396	6	55167
3396	1	51269
3396	3	67970
3396	3	71337
3396	1	54734
2762	2	22442
2762	3	81287
3396	1	15444
2762	1	51556
2762	2	21171
2762	4	10098
2762	1	19691
2762	1	48288
3396	3	4166
3396	1	33140
3396	1	52880
3396	1	13371
3396	1	34873
3396	4	10602
144	2	20902
2762	3	80928
3396	1	13075
2762	4	11071
3396	3	77527
3396	1	18256
3396	3	68144
2762	1	53194
2762	4	10210
3396	1	35664
2762	1	19485
3396	1	46774
3396	2	20720
2762	1	23630
2762	1	17878
3396	2	23822
3396	4	11976
2762	19	16126
144	1	15313
3396	3	81629
2762	1	20016
3396	2	23400
3396	1	19215
3396	1	32823
2762	6	55385
3396	2	20346
3396	4	10919
3396	6	56021
3396	1	41627
2762	1	54437
2762	4	11392
3396	1	35362
2762	3	5945
144	3	70481
2762	2	20130
2762	8	41475
2762	1	36576
3396	1	16016
2762	24	54437
3396	1	18405
2762	1	41475
3396	1	59579
3396	22	36511
2762	1	45850
3396	1	54458
3396	1	16729
3396	2	19143
3396	1	51284
2762	3	80874
3396	1	49277
144	3	75672
144	1	12163
3396	1	48075
2762	1	14406
3396	0	26826
2762	4	10635
3396	1	51679
3396	1	37771
144	5	28919
3396	1	16595
2762	3	78324
3396	0	49465
3396	0	46091
3396	4	12034
3396	6	55856
3396	1	42981
3396	6	55943
2762	4	11645
3396	1	35863
3396	4	10906
3396	2	22782
2762	3	5773
2762	6	55632
3396	1	17246
3396	1	27875
2762	19	34813
3396	1	60412
2762	2	19514
3396	4	78356
3396	1	44681
2762	0	45850
3396	1	40980
3396	0	18692
3396	6	55573
3396	2	23953
2762	1	21075
3396	4	11552
3396	1	13892
2762	6	55535
3396	1	22348
2762	3	80666
2762	3	74653
3396	1	20390
3396	1	49394
3396	1	42811
144	1	20831
3396	1	12211
2762	2	19690
2762	3	65552
3396	4	10200
3396	4	12043
2762	1	1721
2762	1	20064
144	2	23891
2762	1	13371
144	3	77068
2762	1	23609
2762	4	78357
2762	1	23094
3396	0	54734
2762	4	11624
3396	1	40584
2762	6	55356
144	2	19622
144	6	55610
144	3	79661
3396	2	19120
2762	6	56144
2762	4	10254
2762	1	13350
2762	4	10149
3396	1	15457
2762	1	48066
3396	4	11778
3396	14	8313
2762	2	22802
144	25	83921
3396	0	46774
3396	4	11067
2762	1	58660
3396	0	42811
3396	1	25586
2762	3	84154
3396	3	66547
2762	2	22803
2762	2	21605
3396	1	38963
2762	1	21818
3396	1	12734
144	8	28919
3396	1	58270
3396	2	20830
2762	1	30992
3396	4	83914
3396	1	22345
144	1	19620
3396	6	56200
2762	4	10684
144	1	28919
3396	1	24422
2762	1	57113
3396	3	78001
2762	1	54109
2762	1	20116
2762	3	62457
3396	2	21897
2762	1	42100
2762	1	17829
144	2	20034
3396	1	22556
2762	2	21074
3396	1	53891
144	3	84083
3396	1	18721
3396	1	19141
2762	4	12034
144	6	55164
2762	4	10518
2762	6	55856
144	1	20016
2762	4	10906
144	1	49943
3396	2	19149
144	2	19517
3396	1	52813
144	6	55385
3052	1	44968
531	1	22154
1201	1	15991
1201	3	76502
2919	2	23418
466	3	81844
3052	7	87362
1201	1	56800
2919	18	27122
531	14	8074
531	27	47718
2890	1	52722
2919	1	44632
466	2	23130
3052	5	51441
3052	1	17261
531	4	12034
2919	4	84348
531	17	60549
1201	1	25147
1201	1	41040
466	3	67799
3052	28	51441
2919	1	60539
531	6	55800
466	1	59535
1201	1	15018
1201	3	82468
1201	1	59106
1201	1	58658
3052	1	20483
1201	3	73815
1201	15	58667
3052	4	10222
1201	1	49120
466	13	16166
2919	6	56200
3052	22	39015
2890	0	32554
1201	1	33755
1201	4	12043
531	4	78356
466	4	10190
531	3	66657
3052	1	40784
466	4	12036
1201	2	22161
2890	18	27031
531	2	19923
3052	13	35095
2890	0	35486
1201	1	22748
2890	4	11950
1201	1	30782
2890	4	11608
2890	1	34839
2919	1	39353
2919	1	46330
2919	4	84002
2890	3	71150
1201	3	80993
3052	1	13763
531	6	56070
2890	1	42322
2919	1	35758
2919	1	20939
531	29	47718
2890	4	10248
1201	14	7225
3052	4	10248
2919	14	7538
2890	1	22533
2919	1	45054
2890	6	55008
3052	1	56301
1201	1	53538
1201	1	49291
531	30	18719
3052	25	83921
1201	1	60998
1201	1	57448
2919	2	22097
531	3	79246
2919	1	12895
1201	1	48472
1201	1	57856
2919	1	42932
1201	1	48110
2919	3	71874
1201	3	68938
531	28	58566
1201	3	70164
3052	1	21957
531	4	10200
531	1	57647
466	1	21547
2919	9	64061
1201	1	34376
531	4	12043
2919	6	54969
1201	1	56725
1201	1	15033
2890	4	10717
3052	3	81875
2890	1	51794
2890	1	51556
2919	1	15983
1201	1	45812
2919	1	21667
1201	2	22024
1201	1	49488
531	1	60472
466	3	65292
3052	3	76757
1201	2	23434
466	1	1090
531	3	70092
2890	2	19456
466	2	21163
531	1	14190
1201	1	60374
3052	2	21088
2890	2	20824
531	1	21271
3052	1	29101
466	3	86845
1201	1	40936
1201	1	42500
2890	3	80546
466	3	66405
531	2	22362
2919	3	85209
2890	19	60073
2890	2	24013
531	1	37130
466	4	82250
466	6	55928
531	3	67189
1201	4	83914
2890	1	20016
3052	2	20822
1201	1	39188
1201	3	73514
2919	1	22868
2890	6	55097
3052	1	20873
2890	6	55385
3052	3	79705
1201	3	62529
466	3	76215
3052	6	55385
1201	1	16723
2890	1	20082
1201	1	14350
1201	1	50222
2919	1	19329
2919	6	54776
3052	6	55769
466	22	37217
3052	1	20515
531	1	57410
1201	3	68677
2919	4	10098
2919	1	23913
466	1	53044
1201	0	40887
2919	1	12314
1201	1	32845
1201	1	2951
2890	1	46703
3052	1	20082
2890	2	24078
3052	1	18053
531	6	55208
1201	1	60909
466	1	43464
1201	1	49122
2919	1	21015
3052	1	32548
1201	6	55913
531	1	42983
2919	1	59464
2919	4	10433
3052	12	40393
3052	6	55356
3052	1	23749
2890	1	2976
531	1	58473
1201	1	58321
2890	1	12372
2890	1	50837
3052	4	10465
2890	1	14051
2919	4	10210
3052	4	10600
2890	1	28263
2919	1	40306
2919	1	13047
1201	3	79313
466	4	11860
3052	1	45877
1201	3	80940
2890	1	18280
2890	1	43204
531	1	19488
531	4	11223
531	4	83914
2919	1	43013
2890	1	29843
3052	1	37505
1201	1	22662
466	2	20095
2890	4	10222
2919	3	74673
1201	1	24013
3052	3	71952
3052	3	84357
3052	1	22804
531	1	61776
3052	4	10282
1201	6	55046
466	4	84348
466	1	2404
531	6	54864
2919	4	11550
1201	2	19096
3052	1	51441
2919	1	15642
2890	1	36644
3052	0	16468
3052	1	60059
531	3	71510
531	0	14600
2890	1	61164
2919	4	78357
2919	3	62117
2890	1	43255
1201	0	13911
3052	1	50914
3052	4	10639
531	1	22652
531	6	56142
1201	1	48246
466	1	37881
2890	3	67256
2890	2	20133
1201	1	48247
3052	2	22513
2919	1	22225
2890	2	21453
2919	1	20802
466	1	23040
2919	1	61490
3052	0	18053
2890	2	19973
2919	1	20249
531	1	40346
466	4	84002
466	24	37881
3052	2	20650
2919	1	58321
2919	4	10254
531	1	25237
2890	3	70868
531	5	58566
2919	1	45387
1201	7	85977
531	2	21378
1201	1	12852
531	3	85187
531	3	64494
466	3	77002
2919	4	10149
1201	1	31142
2890	1	52073
2919	3	4377
466	3	84609
1201	1	59654
2919	1	33145
466	1	46477
3052	1	60551
1201	1	3681
2919	1	35757
2890	1	19691
1201	1	41039
531	1	58566
1201	1	31176
1201	1	52349
2919	1	60605
466	1	19589
531	1	49244
1201	6	55014
3052	1	33174
466	2	21992
2919	1	40337
2890	12	60539
3052	1	19691
2919	3	6036
1201	3	69472
2919	1	35016
2890	1	50178
3052	1	1639
1201	18	41327
2890	13	18759
1201	1	19095
2890	0	36644
3052	1	50178
531	1	21048
2890	3	4282
2919	3	77111
3052	1	51024
531	4	10775
2919	1	19331
3052	0	50914
2919	1	50672
466	3	9853
1201	6	56180
2890	2	19690
531	4	10089
3052	4	10617
3052	1	32377
2890	1	33093
3052	1	16468
531	1	36033
466	1	20099
2919	1	12312
3052	0	40331
2890	3	73111
3052	1	17190
531	1	22516
1201	6	55906
2919	2	21796
2890	1	28663
3052	2	22258
1201	1	23180
531	1	24808
3052	1	36707
2890	1	21164
531	3	80106
1201	1	61532
466	3	72028
2890	1	53087
1201	1	29707
3052	1	20016
1201	1	44995
466	25	83921
3052	1	59186
2919	0	45387
2919	2	22753
2890	4	11986
1201	3	75294
2919	1	15637
2890	1	2997
1201	6	56134
531	4	10224
1201	1	56975
2890	3	76575
1201	2	24031
2919	21	31137
1201	1	48698
3052	1	12451
2919	1	41127
2919	18	47205
2890	1	23061
2890	6	55356
531	1	41116
2919	1	45978
1201	1	58611
1201	1	45094
3052	2	24056
466	1	51556
2919	1	30739
2890	2	22001
1201	31	56478
466	4	10098
2919	0	40337
1201	1	61627
3052	2	20720
2890	1	49029
2890	2	19685
2890	6	56144
1201	1	49335
3052	2	19685
3052	4	11822
531	1	17859
2919	1	23780
466	6	55218
3052	3	75417
531	1	20371
1201	1	27997
3052	1	61055
531	1	20378
1201	6	54743
1201	1	18666
2919	1	17468
2890	1	27356
1201	3	68563
2890	2	20853
3052	1	33064
2890	4	10282
3052	1	35768
1201	1	45314
466	4	10495
466	1	17671
466	4	10210
466	6	56124
1201	1	50473
2890	1	16775
1201	1	42081
1201	1	25733
2890	2	20228
3052	2	22802
466	1	46530
3052	1	1704
2919	1	59463
2919	3	71440
531	2	19996
2890	1	22665
2919	2	21055
1201	1	58314
2919	1	59552
1201	1	23435
466	1	20016
3052	1	30050
3052	1	19438
3052	1	19515
2919	3	79683
3052	1	56571
1201	1	30408
2919	23	61207
466	6	55385
3052	1	40331
3052	1	18461
2919	3	68704
3052	2	23508
2890	0	53087
3052	1	18195
1201	1	42989
531	18	18719
2890	3	64921
531	1	61641
3052	1	29954
3052	2	23757
3052	2	20072
531	4	10248
466	1	48017
2890	1	21163
3052	3	85434
2890	2	24057
531	22	13640
1201	1	24407
1201	14	7644
3052	1	47556
2919	1	59472
1201	3	4857
531	6	55008
1201	6	54967
2890	1	25308
2919	1	49335
531	6	54882
1201	3	65296
531	6	55225
1201	6	55697
466	1	50837
2919	3	4927
2890	2	20239
3052	1	15058
3052	1	14213
531	1	19593
3052	1	36926
531	27	59464
2919	1	13039
2890	1	19925
466	4	10254
531	1	38717
1201	1	29102
1201	1	15243
466	3	64587
2919	1	50473
3052	1	17083
1201	1	33281
1201	2	23855
531	32	14600
3052	1	19523
3052	4	10190
2919	29	15625
2890	1	18290
2890	4	12036
2919	1	53975
2890	1	35960
3052	4	12036
2890	1	53038
1201	1	22421
531	1	24238
2890	1	38373
531	3	68382
3052	6	55856
1201	1	45986
2919	1	24782
1201	1	41829
2919	1	16699
466	1	56375
3052	1	15721
2890	17	60539
1201	3	86611
2890	2	20948
1201	1	13929
1201	1	1209
531	1	15746
2919	6	55725
1201	1	58667
531	1	61331
1201	1	61624
2919	3	64907
1201	1	25362
466	4	10635
1201	3	9509
2890	1	31472
531	1	31617
2919	2	23417
2919	1	20720
3052	3	76126
3052	1	50632
1201	1	39817
1201	24	58667
2890	4	10705
3052	2	22046
2919	3	70888
466	1	22489
3052	6	55138
531	29	59464
2890	1	20254
1201	1	34133
2890	1	20026
3052	4	10633
531	1	59838
1201	3	73396
2890	6	55573
1201	1	45760
3052	6	55573
3052	2	22420
466	1	37217
531	4	11787
3052	3	74249
3052	6	55489
466	4	11344
1201	1	40670
1201	1	20678
1201	3	77120
2919	1	50287
2890	1	20136
1201	28	13885
531	2	24078
531	33	14415
1201	12	59459
2919	4	10718
3052	3	66985
2919	4	12034
1201	1	15572
2890	2	21168
3052	1	28018
3052	1	22781
2890	1	17090
2919	18	24981
2919	6	55800
3052	3	80137
2919	1	59830
2919	2	24011
1201	1	14976
2919	4	10906
2890	2	20720
1201	1	25334
466	1	59762
531	0	38717
2919	1	15632
2919	2	22365
1201	1	49796
2890	2	20241
2890	2	22682
3052	1	19477
466	1	35961
2890	1	35962
1201	1	34004
2919	1	12789
466	1	50178
2919	4	78356
1201	1	48175
3052	8	39015
1201	2	23728
3052	1	53569
2890	22	27031
3052	3	73998
531	1	20386
3052	4	82250
3052	3	84786
531	10	61776
531	4	10222
2919	3	85357
1201	3	66410
2919	3	67841
3052	1	39015
1201	1	17343
466	1	1208
1201	2	23093
3052	1	48953
1201	18	51801
1201	1	29365
2919	1	36411
2919	1	12315
2919	5	33909
2919	1	12313
2919	1	20239
531	6	55020
3052	6	55633
1201	1	59013
2890	19	15538
2919	1	24699
3052	3	62097
1201	1	38269
2890	4	10130
2919	28	33909
531	6	54793
3052	4	10130
1201	3	62681
466	3	69225
3052	1	36785
466	4	78357
1201	1	19909
2919	4	10200
3052	2	23316
2919	4	12043
531	1	58330
531	1	60232
3052	1	47552
3052	1	36065
531	25	83921
2919	6	55606
3052	2	24055
466	6	55356
2890	1	37241
2890	1	38647
466	3	74347
466	6	56144
466	0	59762
1201	1	61212
2890	2	22367
2919	1	13042
2890	1	60539
1201	1	54410
1201	1	25335
2890	1	34396
1201	3	73009
2890	4	10190
3052	4	84348
531	12	60549
1201	1	52994
1201	1	13909
466	4	10149
2890	3	75928
2890	6	55856
3052	9	63110
466	0	17671
2890	9	64069
3052	4	10631
1201	6	55800
3052	1	24172
2919	1	16464
3052	24	50003
1201	9	63881
1201	0	42081
1201	14	8249
466	1	43879
3052	1	46161
2890	1	12373
1201	1	34365
531	28	31873
1201	3	85771
1201	1	29432
3052	1	60058
3052	1	36843
3052	2	19932
2890	3	70113
1201	3	67842
1201	3	82942
466	1	60370
3052	0	36785
2919	1	13045
2919	1	31908
3052	4	84002
466	1	33840
1201	2	21718
1201	1	22812
3052	1	25291
2890	3	76720
466	8	37217
2919	6	55208
531	1	20016
466	1	43802
1201	1	51800
1201	1	50324
2890	1	22382
2890	1	19456
466	1	21163
2890	17	49681
2890	1	20824
2919	22	47205
531	6	55385
3052	1	180
3052	1	17944
466	3	79953
2890	1	60073
2919	4	11726
2919	1	13049
2890	0	25308
2919	3	66627
531	27	59472
3052	1	36841
2890	1	20235
1201	1	29685
2919	6	55656
3052	1	36780
531	4	11986
3052	1	40393
531	1	47718
2919	4	83914
1201	3	69970
1201	3	71653
3052	2	21376
3052	1	52813
531	2	19970
466	2	22367
2890	1	52723
1201	31	57842
1201	3	70496
2890	3	6289
531	6	55356
3052	6	55046
3052	1	59588
1201	1	43042
1201	1	43041
531	4	11161
466	4	12034
531	1	41677
3052	2	23077
466	1	13435
2919	1	29952
2919	1	52879
1201	1	31720
2919	1	13358
3052	4	11968
1201	1	41080
2919	14	8521
466	4	10906
2890	1	51318
3052	1	35962
466	3	80278
531	1	22942
3052	4	11695
2919	1	21232
1201	21	29465
2890	18	37894
2919	6	56142
531	4	10282
1201	1	51157
2919	1	42812
466	10	16166
3052	4	10983
2890	2	19431
466	4	78356
466	2	19833
531	1	29411
3052	1	51780
466	1	23130
1201	1	31443
2919	1	23418
1201	1	57745
531	29	59472
2890	2	21834
2919	1	31560
531	1	30050
3052	1	42996
2890	2	22763
2890	4	11971
3052	1	35677
1201	1	56770
466	1	43120
531	24	50174
466	1	2080
3052	2	20216
1201	1	36814
466	12	12576
2919	1	13043
531	8	13640
466	1	20095
3052	19	60058
1201	1	28508
1201	1	48790
2890	1	43044
2919	0	52266
531	32	38717
3052	1	49268
2919	1	60753
2919	4	11981
3052	0	36780
3052	6	54776
1201	1	29124
2890	4	10098
3052	4	10098
2919	1	33909
466	1	50491
2919	20	64062
466	2	19594
2890	24	45122
1201	3	5689
1201	1	57410
2919	3	80053
3052	3	70385
531	3	78244
466	2	20720
1201	6	55208
1201	3	79701
1201	2	22906
466	4	10200
1201	0	25334
466	1	54351
1201	1	36019
466	4	12043
466	2	20052
1201	3	78296
3052	1	25586
3052	1	24176
3052	4	10210
2890	4	84348
3052	1	28721
531	0	41677
3052	1	23755
2919	2	22832
2890	1	21453
1201	12	48176
2919	3	76561
3052	6	56180
2890	1	19973
1201	1	44122
1201	3	79427
1201	3	64221
2890	0	51318
3052	6	55174
2919	0	42812
3052	2	21591
1201	20	63882
2890	1	44303
531	5	31873
2919	3	74829
2919	1	22097
2890	1	26032
2919	1	48476
466	2	20609
2890	1	49681
1201	6	54864
2919	2	21667
2890	1	49016
466	1	46626
2919	6	55106
2890	4	84002
531	3	65692
2890	6	56134
531	1	31873
2919	1	16798
1201	2	21804
2919	4	10224
1201	1	39896
466	1	21992
1201	1	26054
2919	1	57410
2890	1	41746
1201	1	22024
1201	6	56142
1201	1	16854
1201	1	33765
3052	3	4324
1201	1	23434
466	4	11778
2919	16	61207
1201	0	29124
531	1	28410
531	3	70510
3052	15	49792
2919	1	52266
2919	1	42983
3052	1	21088
2919	1	60615
3052	6	54743
2919	3	84444
2919	3	79262
2890	3	84065
2890	1	24013
3052	1	61343
2890	1	35675
531	1	22362
1201	1	26457
3052	2	20873
1201	3	84363
3052	1	13843
2890	1	49175
466	6	54968
1201	3	72459
2919	1	41864
1201	0	13909
2890	2	22251
3052	3	5891
2890	8	27031
1201	1	29827
3052	2	20005
3052	4	11382
1201	22	51801
1201	1	47996
2919	1	26855
466	4	83914
3052	1	35095
2890	6	54914
3052	1	36842
1201	1	26225
531	2	22154
2919	3	81634
2890	1	27031
3052	4	10635
2890	1	24078
1201	1	43040
531	3	76324
3052	2	23749
466	1	37882
2919	4	10416
531	28	31894
2890	1	59311
3052	3	81383
2890	1	17014
2919	0	16798
2919	1	26413
2890	1	22001
2890	4	11645
531	2	19488
3052	4	11645
1201	1	16517
1201	1	25130
3052	2	20483
1201	3	74872
2919	4	10248
3052	7	87268
3052	4	11221
1201	1	35176
1201	0	39896
1201	1	29472
3052	4	11733
1201	4	12036
2890	33	60073
2919	6	54882
531	4	10130
3052	1	41009
2890	1	20853
1201	3	78539
466	6	55857
531	6	55744
2919	1	26457
1201	2	22748
2890	1	20228
1201	1	56939
2890	1	60511
3052	3	68114
2890	1	43635
531	1	13640
2890	6	54926
2919	1	3784
3052	21	31137
2890	1	12516
1201	1	59383
531	3	84460
1201	1	19096
3052	4	11842
3052	14	6959
1201	1	48591
1201	1	22161
2919	2	20939
531	1	19923
1201	1	52410
2919	1	49208
1201	3	5908
531	1	60549
1201	1	42983
466	3	65886
2890	4	10210
3052	1	34849
2919	1	49244
2919	2	22225
1201	1	31177
2919	2	20802
2890	1	20133
3052	4	10461
1201	1	17140
531	3	86707
2890	2	22533
2890	34	37894
466	3	81611
2890	20	64070
3052	1	27562
1201	0	41080
2890	3	5457
2890	3	62461
2919	4	11189
531	1	37796
2919	24	50672
3052	1	22513
2919	4	10089
531	4	10190
