6	2469	1	978236670
6	920	1	978238851
6	3501	1	978236670
6	2802	1	978236612
6	595	1	978237511
6	2396	1	978236809
6	2321	1	978237034
6	3717	1	978238371
6	34	1	978237444
6	3524	1	978236719
6	2082	1	978236975
6	588	1	978237511
6	1101	1	978236670
6	1674	1	978236567
6	2406	1	978236670
6	1188	1	978236771
7	3256	1	978234874
7	349	1	978234874
7	2916	1	978234842
7	3107	1	978234898
7	3793	1	978234737
7	380	1	978234874
7	1270	1	978234581
7	442	1	978234632
7	480	1	978234607
7	2353	1	978234874
7	474	1	978234842
7	1196	1	978234632
7	457	1	978234786
7	6	1	978234842
7	589	1	978234786
7	110	1	978234786
7	3753	1	978234737
7	1997	1	978234737
7	1610	1	978234786
8	1573	1	978228960
8	111	1	978228832
8	1711	1	978231890
8	110	1	978229172
8	3105	1	978230666
8	230	1	978231637
8	480	1	978228960
8	3256	1	978229347
8	1265	1	978229524
8	3147	1	978230550
8	1589	1	978230943
8	3257	1	978247143
8	3267	1	978229204
8	908	1	978228882
8	151	1	978231150
8	1678	1	978230649
8	266	1	978231614
8	3006	1	978230227
8	3481	1	978228882
8	2427	1	978229204
8	2541	1	978231031
8	2268	1	978230852
8	345	1	978230943
8	349	1	978229347
8	337	1	978230248
8	24	1	978230966
8	3213	1	978233462
8	296	1	978229857
8	3246	1	978230391
8	1466	1	978230052
8	1673	1	978230356
8	2858	1	978229817
8	3265	1	978229138
8	562	1	978230184
8	2291	1	978229702
8	1411	1	978230391
8	2916	1	978229172
8	25	1	978229477
8	1801	1	978232056
8	2028	1	978229138
8	3252	1	978230013
8	1210	1	978228789
8	527	1	978229857
8	163	1	978229246
8	2699	1	978229347
8	265	1	978229571
8	3259	1	978231571
8	2023	1	978231802
8	150	1	978230611
8	377	1	978229204
8	2571	1	978229172
8	1213	1	978229817
8	161	1	978230435
8	3386	1	978229979
8	3107	1	978229246
8	2692	1	978229138
8	3260	1	978229957
8	1357	1	978230800
9	1921	1	978226368
9	2302	1	978226463
9	1704	1	978225924
9	1213	1	978225314
9	1784	1	978226109
9	1912	1	978226343
9	1221	1	978224908
9	1358	1	978226207
9	3948	1	978225177
9	3148	1	978225827
9	1148	1	978225333
9	3751	1	978224859
9	480	1	978226448
9	3178	1	978224908
9	3298	1	978225686
9	920	1	978225401
9	838	1	978226495
9	3006	1	978226041
9	1089	1	978225968
9	590	1	978226434
9	25	1	978226041
9	1393	1	978226081
9	3408	1	978225570
9	3916	1	978225153
9	3255	1	978226216
9	778	1	978226248
9	47	1	978226093
9	3147	1	978226081
9	2294	1	978226678
9	1682	1	978226302
9	349	1	978226564
9	2858	1	978225333
9	3114	1	978225952
9	994	1	978226328
9	527	1	978225303
9	597	1	978226473
9	720	1	978225898
9	412	1	978226261
9	2890	1	978226291
9	3253	1	978226165
9	318	1	978225883
9	1639	1	978226109
9	1777	1	978226291
9	2571	1	978225984
9	1961	1	978224859
9	1653	1	978226619
9	1500	1	978226123
9	1721	1	978226248
9	150	1	978226041
9	1265	1	978226066
9	2355	1	978226054
9	1923	1	978226165
9	593	1	978225314
9	529	1	978226564
9	1060	1	978226261
9	2762	1	978225984
9	2028	1	978225908
9	745	1	978225898
10	2018	1	978227993
10	1270	1	978225735
10	2291	1	978226896
10	2140	1	979168295
10	2662	1	978227529
10	2001	1	978227669
10	368	1	978227003
10	2571	1	979168108
10	2959	1	978226165
10	1124	1	978229075
10	435	1	978229498
10	1276	1	979168446
10	2599	1	979168618
10	1682	1	978226319
10	1573	1	978229389
10	595	1	980638533
10	1223	1	979168470
10	938	1	978229273
10	1127	1	979168108
10	1080	1	978225824
10	1097	1	979168108
10	1566	1	978230330
10	32	1	979168160
10	2005	1	978229459
10	1617	1	979775159
10	1015	1	978230923
10	2000	1	978226319
10	1084	1	978226698
10	329	1	978229147
10	2431	1	978229147
10	912	1	978225708
10	3035	1	978225997
10	1148	1	978225541
10	3072	1	978228930
10	1831	1	979776206
10	1125	1	978229562
10	1230	1	978226968
10	2012	1	978228174
10	2918	1	978225922
10	2407	1	979168184
10	2093	1	978229624
10	480	1	978224705
10	953	1	978226474
10	3114	1	978225759
10	3699	1	978226866
10	2124	1	978229208
10	2423	1	978228930
10	596	1	978228174
10	208	1	978230132
10	2078	1	978227646
10	1784	1	979168470
10	2137	1	978227842
10	1269	1	978226500
10	2312	1	978224549
10	1197	1	979167660
10	1287	1	978227425
10	2393	1	978228074
10	2336	1	978226165
10	551	1	978224549
10	2081	1	978228053
10	2067	1	979167600
10	527	1	979775615
10	2858	1	978224627
10	899	1	979167758
10	1372	1	978228288
10	2174	1	978227669
10	1513	1	978230230
10	1022	1	979775689
10	590	1	978227646
10	3481	1	978225050
10	7	1	978227763
10	317	1	978228625
10	3264	1	978230671
10	1387	1	978225952
10	1028	1	978226068
10	1215	1	978225824
10	3359	1	978227125
10	1265	1	979167660
10	3408	1	978225070
10	592	1	978227263
10	3671	1	978226287
10	3039	1	978228053
10	2405	1	978230754
10	1394	1	979168401
10	2424	1	978229666
10	1586	1	978229979
10	586	1	978228747
10	923	1	980638575
10	902	1	979167926
10	3247	1	978227481
10	2002	1	978229562
10	2375	1	978230090
10	648	1	978224925
10	954	1	978225922
10	2094	1	978229097
10	2321	1	978227336
10	1225	1	979775131
10	2105	1	979168309
10	3751	1	978224549
10	2371	1	978227625
10	1088	1	978227300
10	1220	1	978227912
10	1954	1	978225735
10	2054	1	978229409
10	543	1	978228848
10	720	1	979775240
10	2717	1	979775973
10	2396	1	979167660
10	2762	1	978225541
10	1517	1	978227961
10	24	1	978230586
10	2872	1	978226186
10	2640	1	979168210
10	1653	1	978227239
10	1923	1	978228288
10	3608	1	978228601
10	3037	1	978225682
10	3501	1	978228911
10	1291	1	978225735
10	2617	1	978227696
10	1411	1	978226287
10	3358	1	978226378
10	2096	1	979775364
10	1918	1	978230230
10	3591	1	978228525
10	3675	1	978224779
10	1101	1	978228153
10	802	1	978226425
10	110	1	978225853
10	1374	1	979168160
10	2804	1	978227003
10	3108	1	979168036
10	1256	1	979168591
10	3099	1	978230170
10	1371	1	978229517
10	597	1	978224375
10	3175	1	979168132
10	1339	1	979168036
10	1408	1	978227188
10	539	1	978227239
10	2501	1	978226402
10	3155	1	978224705
10	2529	1	978226866
10	1676	1	978229028
10	858	1	978224375
10	2015	1	978228601
10	2133	1	978229171
10	1704	1	980638575
10	1214	1	978225800
10	62	1	978227051
10	1380	1	978229336
10	2003	1	978227807
10	1210	1	978224400
10	1196	1	979168108
10	1234	1	978225630
10	587	1	978227028
10	916	1	979168424
10	357	1	979167887
10	1129	1	979168210
10	356	1	978226833
10	653	1	978227051
10	2080	1	978226866
10	1252	1	979775409
10	2355	1	978226500
10	1283	1	980638614
10	2	1	979168267
10	2006	1	979167842
10	1282	1	978224549
10	3087	1	978226500
10	2826	1	978230540
10	3809	1	978228451
10	2948	1	978227166
10	1032	1	978228428
10	1357	1	978227625
10	2138	1	978228848
10	920	1	978227029
10	1302	1	978225779
10	904	1	979775329
10	3701	1	978227871
10	588	1	978225900
10	2398	1	979775266
10	3868	1	978225997
10	745	1	979168564
10	3451	1	978226739
10	926	1	978226212
10	48	1	978230090
10	2863	1	978226443
10	318	1	979775159
10	260	1	979168077
10	2043	1	978228989
10	2968	1	979168160
10	3386	1	978227379
10	153	1	978229917
10	3471	1	978226231
10	2622	1	978228212
10	1221	1	980638633
10	1042	1	978228601
11	1307	1	978903076
11	590	1	978902349
11	2683	1	978904242
11	2858	1	978219634
11	551	1	978221164
11	36	1	978902405
11	1441	1	978902349
11	1136	1	978902965
11	50	1	978219607
11	3148	1	978220521
11	1784	1	978219917
11	543	1	978219917
11	104	1	978903811
11	1394	1	978902965
11	1259	1	978903041
11	994	1	978219733
11	1923	1	978220393
11	1358	1	978219776
11	778	1	978219895
11	2959	1	978220687
11	1198	1	978218913
11	2580	1	978220030
11	1089	1	978219776
11	3755	1	978219385
11	480	1	978220743
11	1747	1	978220867
11	2804	1	978902902
11	110	1	978902349
11	1673	1	978902350
11	2109	1	978903658
11	345	1	978220669
11	531	1	978902521
11	3255	1	978220577
11	2302	1	978220896
11	2329	1	978220030
11	3105	1	978219702
11	318	1	978219547
11	3809	1	978903728
11	1197	1	978903297
11	587	1	978219045
11	3107	1	978221143
11	3178	1	978221047
11	1278	1	978903297
11	356	1	978903209
11	2918	1	978903129
11	2795	1	978903701
11	1732	1	978903927
11	1288	1	978903107
11	3448	1	978903351
12	3785	1	978218568
12	111	1	978220179
12	1247	1	978220216
12	858	1	978218949
12	3897	1	978218949
12	2804	1	978220237
12	3362	1	978220273
12	923	1	978220237
12	1193	1	978220179
12	593	1	978220193
13	21	1	978201884
13	2528	1	978202524
13	1610	1	978201761
13	2115	1	978202417
13	592	1	978202377
13	2046	1	978202417
13	1287	1	978202219
13	1356	1	978201843
13	316	1	978202524
13	2028	1	978201687
13	1527	1	978201859
13	480	1	978202328
13	1370	1	978201859
13	1446	1	978201711
13	1291	1	978201320
13	110	1	978201777
13	527	1	978201660
13	349	1	978202353
13	1722	1	978201969
13	1127	1	978202328
13	2105	1	978202393
13	3256	1	978201946
13	3745	1	978201368
13	3269	1	978202524
13	2916	1	978201927
13	1196	1	978201342
13	2571	1	978201740
13	736	1	978202073
13	1262	1	978202201
13	1479	1	978202104
13	2054	1	978202563
13	318	1	978201660
13	2094	1	978202089
13	1377	1	978202039
13	1097	1	978201368
13	2	1	978202563
13	2640	1	978202377
13	1375	1	978202563
13	3699	1	978202417
13	2161	1	978202353
13	3479	1	978202283
13	1259	1	978202246
13	260	1	978202219
13	1372	1	978201884
13	2006	1	978201843
13	1587	1	978202543
13	380	1	978201927
13	434	1	978202151
13	593	1	978201672
13	2871	1	978202282
13	2470	1	978202524
13	153	1	978202125
13	648	1	978201927
13	50	1	978201724
14	2692	1	978200975
14	2762	1	978201003
14	2858	1	978200645
14	3578	1	978200828
14	3033	1	978200320
14	2396	1	978201003
14	1263	1	978201280
14	296	1	978201244
15	3298	1	978196418
15	1527	1	978198581
15	2268	1	978196975
15	47	1	978198104
15	3155	1	978196389
15	1271	1	978198104
15	3105	1	978198125
15	1923	1	978198104
15	1370	1	978198772
15	2302	1	978198379
15	2762	1	978196817
15	1617	1	978212113
15	2706	1	978196348
15	1909	1	978198907
15	356	1	978198169
15	2581	1	978196692
15	3178	1	978196210
15	1193	1	978199279
15	733	1	978212698
15	2391	1	978198150
15	300	1	978197928
15	3108	1	978198616
15	3176	1	978196848
15	2396	1	978196817
15	1466	1	978212166
15	161	1	978212013
15	344	1	978198640
15	457	1	978197971
15	1625	1	978198456
15	3578	1	978196546
15	1644	1	978212494
15	3461	1	978212698
15	110	1	978196933
15	3755	1	978212752
15	434	1	978212329
15	3534	1	978196348
15	2571	1	978197870
15	1702	1	978212590
15	2028	1	978197856
15	3717	1	978196546
15	2424	1	978197100
15	1673	1	978198818
15	2006	1	978197453
15	3624	1	978197054
15	1810	1	978198834
15	480	1	978197998
15	2688	1	978196546
15	1608	1	978198379
15	2490	1	978196741
15	380	1	978197453
15	1485	1	978198548
15	104	1	978198235
15	3499	1	978198323
15	1265	1	978198201
15	587	1	978198535
15	527	1	978197830
15	2712	1	978196521
15	2959	1	978196521
15	50	1	978197842
15	2000	1	978197004
15	648	1	978212463
15	1597	1	978212463
15	524	1	978198150
15	3148	1	978197985
15	2763	1	978196866
15	3489	1	978212591
15	1213	1	978212141
15	1196	1	978212628
15	3147	1	978197971
15	2841	1	978196848
15	266	1	978198907
15	1210	1	978212663
15	2394	1	978196775
15	832	1	978198581
15	3948	1	978197734
15	3256	1	978198236
15	1411	1	978211800
15	1586	1	978212065
15	2724	1	978196817
15	2605	1	978196499
15	2115	1	978212720
15	2916	1	978197453
15	2501	1	978198125
15	2485	1	978196817
15	500	1	978198493
15	1092	1	978198581
15	318	1	978197830
15	3408	1	978196499
15	593	1	978199279
15	3081	1	978198735
16	3175	1	978174568
16	2770	1	978174443
16	2394	1	978174720
16	2761	1	978174639
16	2724	1	978174755
16	2581	1	978174695
16	1682	1	978174296
16	2683	1	978174414
16	2485	1	978174755
16	2572	1	978174414
17	628	1	978159989
17	3006	1	978159859
17	924	1	978160490
17	590	1	978159683
17	2116	1	978160993
17	593	1	978159289
17	2528	1	978160848
17	1200	1	978160436
17	198	1	978160680
17	2599	1	978159762
17	2268	1	978159683
17	913	1	978159013
17	2657	1	978160933
17	2321	1	978160304
17	1077	1	978160680
17	3108	1	978160157
17	1704	1	978159386
17	2533	1	978161068
17	1356	1	978160792
17	1923	1	978159859
17	1215	1	978160546
17	1179	1	978160157
17	2501	1	978159815
17	1253	1	978160616
17	2762	1	978159467
17	3927	1	978160933
17	50	1	978159289
17	2858	1	978159467
17	1193	1	978158471
17	3334	1	978159013
17	2058	1	978160129
17	3527	1	978160546
17	3745	1	978158656
17	300	1	978159815
17	32	1	978160490
17	260	1	978160436
17	1240	1	978160490
17	750	1	978160490
17	1206	1	978160490
17	1635	1	978160304
17	3594	1	978158779
17	2028	1	978159289
17	1358	1	978160178
17	1376	1	978160792
17	3114	1	978159386
17	2542	1	978160337
17	3147	1	978159989
17	1127	1	978160616
17	2140	1	978160792
17	1370	1	978160075
17	3246	1	978160129
17	1408	1	978159642
17	2093	1	978160887
17	3624	1	978158656
17	3702	1	978160616
17	2288	1	978160616
17	3578	1	978158656
17	3793	1	978158689
17	1301	1	978160680
17	2011	1	978160933
17	1653	1	978160680
17	3175	1	978160792
17	589	1	978159435
17	318	1	978159234
17	3744	1	978158733
17	1214	1	978160436
17	454	1	978160260
17	1129	1	978160792
17	1610	1	978159762
17	3576	1	978160616
17	235	1	978159815
17	2662	1	978160680
17	3701	1	978160848
17	1343	1	978158536
17	2985	1	978160933
17	2527	1	978160680
17	2455	1	978160739
17	1196	1	978160436
17	2916	1	978160546
17	223	1	978159762
17	3827	1	978160887
17	3267	1	978160304
17	1909	1	978160848
17	163	1	978160304
17	1374	1	978160792
17	2105	1	978160933
17	3699	1	978160739
17	110	1	978159386
17	329	1	978161068
17	356	1	978159896
17	3148	1	978159989
17	1210	1	978158536
17	2664	1	978160546
17	1185	1	978158471
17	2355	1	978159683
17	3704	1	978160848
17	3863	1	978158779
17	1097	1	978160616
17	480	1	978160075
18	3635	1	978153146
18	1954	1	978153076
18	353	1	978153426
18	1097	1	978152454
18	1013	1	978155293
18	1271	1	978156999
18	1193	1	978156168
18	2394	1	978154907
18	368	1	978153219
18	3247	1	978155837
18	1207	1	978156168
18	2872	1	978152515
18	2701	1	978154031
18	1544	1	978153771
18	3698	1	978153796
18	1036	1	978153033
18	1732	1	978155766
18	594	1	978154834
18	2622	1	978152574
18	3639	1	978153146
18	2054	1	978152541
18	2096	1	978154907
18	34	1	978155186
18	1960	1	978156549
18	3461	1	978154388
18	1387	1	978153033
18	3489	1	978152574
18	380	1	978153303
18	1688	1	978154834
18	2143	1	978152573
18	2268	1	978156753
18	648	1	978153370
18	2020	1	978156773
18	2193	1	978153476
18	592	1	978153219
18	2116	1	978154452
18	2100	1	978152486
18	2858	1	978156168
18	2028	1	978152973
18	1028	1	978155186
18	163	1	978153303
18	1215	1	978153170
18	1282	1	978154834
18	454	1	978157412
18	292	1	978153513
18	531	1	978155207
18	1196	1	978152973
18	3396	1	978155165
18	2948	1	978153170
18	1246	1	978156549
18	2951	1	978153146
18	2294	1	978154931
18	1029	1	978154931
18	1275	1	978153241
18	2248	1	978156430
18	2826	1	978153540
18	2078	1	978154834
18	3526	1	978156893
18	1805	1	978155816
18	3252	1	978156893
18	838	1	978157335
18	3793	1	978153146
18	3175	1	978154433
18	653	1	978152541
18	1032	1	978154907
18	2194	1	978155766
18	1259	1	978154361
18	1711	1	978155816
18	2141	1	978155039
18	2735	1	978154650
18	2145	1	978157195
18	2006	1	978153303
18	3260	1	978156726
18	50	1	978155510
18	2947	1	978153076
18	2087	1	978152486
18	1918	1	978155837
18	1240	1	978153104
18	1682	1	978156582
18	1291	1	978153033
18	3108	1	978156893
18	2000	1	978153146
18	586	1	978155233
18	1876	1	978153584
18	2005	1	978152515
18	466	1	978153683
18	2081	1	978154931
18	969	1	978153033
18	2987	1	978154285
18	2133	1	978154534
18	3704	1	978153493
18	588	1	978154798
18	1242	1	978152999
18	2291	1	978156714
18	412	1	978156986
18	1201	1	978152999
18	1210	1	978153076
18	29	1	978154361
18	17	1	978156535
18	1357	1	978156876
18	2989	1	978153344
18	1527	1	978153329
18	590	1	978154388
18	2080	1	978154798
18	778	1	978156753
18	2139	1	978154798
18	920	1	978156444
18	296	1	978155542
18	2959	1	978156664
18	2278	1	978155785
18	3269	1	978154505
18	1089	1	978155654
18	1022	1	978154907
18	3479	1	978154409
18	595	1	978154834
18	1721	1	978157031
18	1587	1	978154534
18	2763	1	978153370
18	2161	1	978152486
18	2105	1	978153476
18	2140	1	978152454
18	1678	1	978156714
18	2916	1	978153241
18	3255	1	978156876
18	1234	1	978155529
18	1378	1	978153683
18	2542	1	978155706
18	1411	1	978156232
18	902	1	978152203
19	2455	1	978555222
19	329	1	978299588
19	2987	1	978555881
19	1370	1	978147137
19	1148	1	982381689
19	1387	1	978555141
19	2993	1	978146910
19	1029	1	978556129
19	1375	1	978147192
19	1644	1	978299555
19	1982	1	978555258
19	2139	1	978556036
19	1206	1	978557204
19	3863	1	978554522
19	2502	1	979429593
19	3635	1	978146939
19	593	1	978146713
19	1193	1	982730936
19	3639	1	978146984
19	2527	1	978146700
19	2081	1	978556083
19	2394	1	978556129
19	1301	1	978557301
19	3744	1	978147373
19	1270	1	978557301
19	1339	1	978555441
19	2355	1	978556083
19	3717	1	978147410
19	1372	1	978147232
19	110	1	978555662
19	2947	1	978146939
19	1407	1	978300170
19	1997	1	978555141
19	720	1	978555994
19	3213	1	978556036
19	2716	1	978299947
19	1036	1	978299725
19	1219	1	978555104
19	1210	1	978146747
19	2694	1	978299903
19	1090	1	978300207
19	17	1	978554393
19	1682	1	978299817
19	592	1	978555732
19	1291	1	978146984
19	2687	1	978556129
19	3082	1	978147292
19	260	1	978146799
19	198	1	978557492
19	34	1	978556367
19	1584	1	978557438
19	1265	1	978556955
19	2717	1	978299947
19	2640	1	978147266
19	3273	1	978300170
19	1234	1	994556636
19	1722	1	978299479
19	3701	1	978557438
19	2622	1	978300144
19	165	1	978147253
19	3208	1	978147313
19	2001	1	978147099
19	1278	1	978556399
19	1282	1	978556177
19	2393	1	978147017
19	2692	1	978146863
19	594	1	978556036
19	2989	1	978147099
19	1215	1	980824980
19	595	1	978556083
19	380	1	978147271
19	2064	1	978556835
19	1261	1	978147253
19	457	1	978146863
19	1188	1	978556835
19	596	1	978556129
19	2366	1	978146910
19	1259	1	978147476
19	111	1	982125019
19	1374	1	978299588
19	1552	1	978147313
19	1527	1	982190563
19	3793	1	978299772
19	2948	1	978146939
19	1792	1	978147395
19	3552	1	978556909
19	3114	1	978147462
19	1240	1	978146863
19	1198	1	978146799
19	2599	1	978556779
19	2087	1	978556036
19	2000	1	978299673
19	1197	1	978146863
19	3638	1	978147060
19	2949	1	978146939
19	3421	1	983074250
19	2423	1	978556909
19	1321	1	978555222
19	32	1	982190271
19	3624	1	978146984
19	3527	1	978147210
19	1080	1	978556835
19	2028	1	978146863
19	1961	1	982381393
19	2841	1	978300188
19	2321	1	978299636
19	1220	1	978147137
19	377	1	978147137
19	2762	1	979427947
19	2918	1	982190563
19	1022	1	978556177
19	2353	1	978147253
19	480	1	982190693
19	2078	1	978556177
19	2137	1	978556083
19	3461	1	978555914
19	2858	1	982210072
20	1617	1	978143181
20	2028	1	978143106
20	2858	1	1009669071
20	1923	1	978143576
20	1240	1	1009669181
20	1912	1	978143508
20	2641	1	1009669115
20	3527	1	1009669181
20	70	1	978143369
20	1375	1	1009669115
20	47	1	978143306
20	1527	1	1009669181
20	110	1	978143508
20	589	1	978143508
21	2987	1	978139382
21	3704	1	978138977
21	1210	1	978138977
21	2761	1	978139382
21	588	1	978139423
21	2294	1	978139446
22	1748	1	978136335
22	3608	1	978153018
22	3174	1	978153787
22	1253	1	978135771
22	2423	1	978153058
22	2321	1	978153751
22	1247	1	978135568
22	3358	1	978153772
22	3450	1	978153937
22	1127	1	981605320
22	3578	1	978134462
22	1214	1	978134073
22	2108	1	978153733
22	3698	1	991149352
22	2193	1	981605251
22	2302	1	978153826
22	1246	1	978135868
22	2858	1	978134744
22	1215	1	978154012
22	2502	1	978153751
22	2046	1	991149306
22	1198	1	981605568
22	1358	1	978135688
22	10	1	980066459
22	3753	1	978134462
22	2124	1	978153631
22	318	1	978135389
22	3552	1	978153080
22	3868	1	978137282
22	1036	1	978136553
22	589	1	978154810
22	3052	1	978153880
22	2139	1	978135126
22	2291	1	978135925
22	610	1	978135175
22	165	1	980066476
22	1687	1	978137076
22	2161	1	981605251
22	1089	1	978136426
22	1625	1	978136574
22	910	1	991149892
22	2997	1	978134761
22	2012	1	978154219
22	173	1	978154929
22	2717	1	978153283
22	2064	1	978152904
22	1597	1	978136857
22	1408	1	980066384
22	2916	1	978154810
22	3253	1	978152743
22	2416	1	978153170
22	2987	1	978135175
22	47	1	978136641
22	2391	1	978136512
22	1282	1	978135153
22	2791	1	978152972
22	2011	1	991149352
22	1673	1	978135833
22	2371	1	978153096
22	1370	1	980066401
22	2826	1	978136940
22	500	1	978154111
22	3526	1	978136083
22	3107	1	980066421
22	457	1	980066357
22	1210	1	978134049
22	1261	1	978153115
22	104	1	978153710
22	2762	1	978136462
22	1197	1	978134929
22	3210	1	978153035
22	2395	1	978153553
22	3527	1	991149320
22	316	1	978154862
22	1732	1	978153864
22	908	1	991149661
22	1047	1	978136641
22	1222	1	978135755
22	2794	1	978153190
22	110	1	978135627
22	3208	1	978154111
22	1921	1	978136684
22	3809	1	978153710
22	434	1	980066509
22	161	1	978136175
22	1259	1	978135723
22	2716	1	978152972
22	1080	1	978134875
22	2918	1	978134977
22	2542	1	980065957
22	3039	1	978153018
22	1205	1	978136836
22	1517	1	978153593
22	2795	1	978152994
22	555	1	980066372
22	466	1	978154486
22	2571	1	978136478
22	586	1	978154267
22	1136	1	978134725
22	2792	1	978153241
22	1653	1	978135868
22	292	1	978136836
22	111	1	978134073
22	3267	1	978136719
23	1805	1	978462640
23	1527	1	978464211
23	431	1	978462554
23	111	1	978465744
23	2533	1	978464645
23	2997	1	978465153
23	1206	1	978464019
23	2599	1	978465404
23	60	1	978461604
23	3809	1	978465462
23	2384	1	978465575
23	2641	1	993706741
23	3751	1	978459882
23	1127	1	978464112
23	1997	1	978459882
23	908	1	978133428
23	2174	1	978461410
23	2762	1	978465744
23	1645	1	978462640
23	2761	1	978463711
23	3740	1	993706593
23	1676	1	978464211
23	2268	1	978462452
23	1748	1	978464076
23	1517	1	978465504
23	2948	1	978460152
23	1912	1	978462554
23	32	1	978464112
23	2011	1	978464541
23	720	1	978463614
23	2528	1	978464598
23	1222	1	993706407
23	70	1	978460739
23	593	1	978133468
23	316	1	978464728
23	750	1	978463892
23	1958	1	993706513
23	480	1	978464019
23	2288	1	978464211
23	3638	1	978464842
23	555	1	978462554
23	2064	1	978463137
23	2054	1	978461513
23	1953	1	978462275
23	610	1	978464267
23	2712	1	993706558
23	2355	1	978465404
23	3265	1	978462275
23	2393	1	978464645
23	3793	1	978460385
23	2409	1	993706924
23	3576	1	978464076
23	2502	1	978465505
23	589	1	978463892
23	2527	1	978464267
23	3175	1	978464112
