0	486	1-5884	-1	3408
0	486	1-9952	-1	3408
0	486	1-6610	-1	3408
0	486	1-6109	-1	3408
0	486	1-9624	1	3408
0	546	1-5884	1	1566
0	546	13-12666	-1	1566
0	665	1-5884	1	2018
0	665	13-12666	-1	2018
1	9	1-7991	-1	2067
1	9	1-5851	-1	2067
1	9	1-6203	1	2067
1	9	1-7716	-1	2067
1	9	0-15114	-1	2067
1	61	1-7991	-1	2194
1	61	1-5851	-1	2194
1	61	1-6203	-1	2194
1	61	1-7710	-1	2194
1	61	1-5371	-1	2194
1	61	0-4500	-1	2194
1	61	1-8666	-1	2194
1	61	1-5433	-1	2194
1	61	1-9952	-1	2194
1	61	1-8141	-1	2194
1	61	1-5937	1	2194
1	61	1-6641	1	2194
1	61	0-11735	-1	2194
1	61	1-7204	-1	2194
1	61	1-5491	-1	2194
1	61	1-6010	-1	2194
1	61	1-7715	1	2194
1	61	4-11174	-1	2194
1	61	4-10962	1	2194
1	68	1-7991	-1	165
1	68	1-5851	1	165
1	68	1-7059	-1	165
1	68	0-10632	-1	165
1	68	1-5153	-1	165
1	68	1-6053	-1	165
1	68	4-11463	-1	165
1	68	1-6031	-1	165
1	68	1-5974	-1	165
1	78	1-7991	-1	2268
1	78	1-5851	-1	2268
1	78	1-6203	-1	2268
1	78	1-7710	-1	2268
1	78	1-5371	-1	2268
1	78	0-4500	-1	2268
1	78	1-8666	-1	2268
1	78	1-5433	-1	2268
1	78	1-9952	-1	2268
1	78	1-8141	-1	2268
1	78	1-5937	1	2268
1	78	1-6641	1	2268
1	78	0-11735	1	2268
1	82	1-7991	-1	2278
1	82	1-5851	1	2278
1	82	1-7059	-1	2278
1	82	0-10632	-1	2278
1	82	1-5153	-1	2278
1	82	1-6053	-1	2278
1	82	4-11463	-1	2278
1	82	1-6031	-1	2278
1	82	1-5974	-1	2278
1	84	1-7991	-1	235
1	84	1-5851	-1	235
1	84	1-6203	-1	235
1	84	1-7710	-1	235
1	84	1-5371	-1	235
1	84	0-4500	1	235
1	84	1-5873	-1	235
1	84	1-8152	-1	235
1	84	1-5593	-1	235
1	93	1-7991	-1	2312
1	93	1-5851	-1	2312
1	93	1-6203	-1	2312
1	93	1-7710	-1	2312
1	93	1-5371	-1	2312
1	93	0-4500	-1	2312
1	93	1-8666	-1	2312
1	93	1-5433	-1	2312
1	93	1-9952	-1	2312
1	93	1-8141	-1	2312
1	93	1-5937	-1	2312
1	93	1-5501	-1	2312
1	93	1-9187	-1	2312
1	93	0-4598	-1	2312
1	93	1-6641	-1	2312
1	93	0-13342	-1	2312
1	93	0-14839	-1	2312
1	93	1-6670	-1	2312
1	93	58-4155	-1	2312
1	93	58-10160	1	2312
1	94	1-7991	-1	265
1	94	1-5851	-1	265
1	94	1-6203	-1	265
1	94	1-7710	-1	265
1	94	1-5371	-1	265
1	94	0-4500	-1	265
1	94	1-8666	-1	265
1	94	1-5433	-1	265
1	94	1-9952	-1	265
1	94	1-8141	-1	265
1	94	1-5937	-1	265
1	94	1-5501	1	265
1	97	1-7991	-1	2321
1	97	1-5851	-1	2321
1	97	1-6203	-1	2321
1	97	1-7710	-1	2321
1	97	1-5371	-1	2321
1	97	0-4500	-1	2321
1	97	1-8666	-1	2321
1	97	1-5433	-1	2321
1	97	1-9952	-1	2321
1	97	1-8141	-1	2321
1	97	1-5937	1	2321
1	97	1-6641	1	2321
1	97	0-11735	1	2321
1	101	1-7991	-1	292
1	101	1-5851	1	292
1	101	1-7059	-1	292
1	101	0-10632	-1	292
1	101	1-5153	-1	292
1	101	1-6053	-1	292
1	101	4-11463	-1	292
1	101	1-6031	-1	292
1	101	1-5974	-1	292
1	105	1-7991	-1	2353
1	105	1-5851	1	2353
1	105	1-7059	-1	2353
1	105	0-10632	-1	2353
1	105	1-5153	-1	2353
1	105	1-6053	-1	2353
1	105	4-11463	-1	2353
1	105	1-6031	-1	2353
1	105	1-5974	-1	2353
1	110	1-7991	-1	318
1	110	1-5851	-1	318
1	110	1-6203	-1	318
1	110	1-7710	-1	318
1	110	1-5371	-1	318
1	110	0-4500	-1	318
1	110	1-8666	-1	318
1	110	1-5433	1	318
1	110	7-10218	-1	318
1	124	1-7991	-1	2396
1	124	1-5851	-1	2396
1	124	1-6203	-1	2396
1	124	1-7710	1	2396
1	124	1-8229	-1	2396
1	125	1-7991	-1	349
1	125	1-5851	1	349
1	125	1-7059	-1	349
1	125	0-10632	-1	349
1	125	1-5153	-1	349
1	125	1-6053	-1	349
1	125	4-11463	-1	349
1	125	1-6031	-1	349
1	125	1-5974	-1	349
1	130	1-7991	-1	356
1	130	1-5851	-1	356
1	130	1-6203	1	356
1	130	1-7716	-1	356
1	130	0-15114	-1	356
1	144	1-7991	-1	380
1	144	1-5851	-1	380
1	144	1-6203	-1	380
1	144	1-7710	-1	380
1	144	1-5371	1	380
1	144	1-6867	-1	380
1	155	1-7991	-1	442
1	155	1-5851	-1	442
1	155	1-6203	-1	442
1	155	1-7710	-1	442
1	155	1-5371	1	442
1	155	1-6867	-1	442
1	157	1-7991	-1	2501
1	157	1-5851	-1	2501
1	157	1-6203	-1	2501
1	157	1-7710	-1	2501
1	157	1-5371	-1	2501
1	157	0-4500	-1	2501
1	157	1-8666	-1	2501
1	157	1-5433	-1	2501
1	157	1-9952	-1	2501
1	157	1-8141	-1	2501
1	157	1-5937	1	2501
1	157	1-6641	1	2501
1	157	0-11735	-1	2501
1	157	1-7204	1	2501
1	165	1-7991	1	480
1	165	17-14140	-1	480
1	178	1-7991	-1	2571
1	178	1-5851	-1	2571
1	178	1-6203	-1	2571
1	178	1-7710	-1	2571
1	178	1-5371	-1	2571
1	178	0-4500	-1	2571
1	178	1-8666	-1	2571
1	178	1-5433	-1	2571
1	178	1-9952	-1	2571
1	178	1-8141	-1	2571
1	178	1-5937	-1	2571
1	178	1-5501	-1	2571
1	178	1-9187	-1	2571
1	178	0-4598	-1	2571
1	178	1-6641	-1	2571
1	178	0-13342	-1	2571
1	178	0-14839	-1	2571
1	178	1-6670	1	2571
1	201	1-7991	-1	589
1	201	1-5851	-1	589
1	201	1-6203	-1	589
1	201	1-7710	-1	589
1	201	1-5371	1	589
1	201	1-6867	-1	589
1	202	1-7991	-1	590
1	202	1-5851	-1	590
1	202	1-6203	1	590
1	202	1-7716	-1	590
1	202	0-15114	-1	590
1	233	1-7991	-1	2717
1	233	1-5851	-1	2717
1	233	1-6203	-1	2717
1	233	1-7710	-1	2717
1	233	1-5371	-1	2717
1	233	0-4500	1	2717
1	233	1-5873	-1	2717
1	233	1-8152	-1	2717
1	233	1-5593	-1	2717
1	247	1-7991	-1	736
1	247	1-5851	1	736
1	247	1-7059	-1	736
1	247	0-10632	-1	736
1	247	1-5153	-1	736
1	247	1-6053	-1	736
1	247	4-11463	-1	736
1	247	1-6031	-1	736
1	247	1-5974	-1	736
1	264	1-7991	-1	2858
1	264	1-5851	-1	2858
1	264	1-6203	-1	2858
1	264	1-7710	-1	2858
1	264	1-5371	-1	2858
1	264	0-4500	-1	2858
1	264	1-8666	-1	2858
1	264	1-5433	-1	2858
1	264	1-9952	-1	2858
1	264	1-8141	-1	2858
1	264	1-5937	-1	2858
1	264	1-5501	-1	2858
1	264	1-9187	-1	2858
1	264	0-4598	-1	2858
1	264	1-6641	-1	2858
1	264	0-13342	-1	2858
1	264	0-14839	-1	2858
1	264	1-6670	-1	2858
1	264	58-4155	1	2858
1	274	1-7991	-1	2916
1	274	1-5851	1	2916
1	274	1-7059	-1	2916
1	274	0-10632	-1	2916
1	274	1-5153	-1	2916
1	274	1-6053	-1	2916
1	274	4-11463	-1	2916
1	274	1-6031	-1	2916
1	274	1-5974	-1	2916
1	298	1-7991	-1	920
1	298	1-5851	-1	920
1	298	1-6203	-1	920
1	298	1-7710	1	920
1	298	1-8229	-1	920
1	321	1-7991	-1	3035
1	321	1-5851	-1	3035
1	321	1-6203	-1	3035
1	321	1-7710	-1	3035
1	321	1-5371	-1	3035
1	321	0-4500	-1	3035
1	321	1-8666	-1	3035
1	321	1-5433	-1	3035
1	321	1-9952	-1	3035
1	321	1-8141	-1	3035
1	321	1-5937	1	3035
1	321	1-6641	1	3035
1	321	0-11735	-1	3035
1	321	1-7204	-1	3035
1	321	1-5491	-1	3035
1	321	1-6010	-1	3035
1	321	1-7715	1	3035
1	321	4-11174	1	3035
1	349	1-7991	-1	3108
1	349	1-5851	-1	3108
1	349	1-6203	-1	3108
1	349	1-7710	-1	3108
1	349	1-5371	-1	3108
1	349	0-4500	-1	3108
1	349	1-8666	-1	3108
1	349	1-5433	-1	3108
1	349	1-9952	-1	3108
1	349	1-8141	-1	3108
1	349	1-5937	1	3108
1	349	1-6641	1	3108
1	349	0-11735	-1	3108
1	349	1-7204	-1	3108
1	349	1-5491	1	3108
1	349	1-5438	-1	3108
1	349	1-5435	-1	3108
1	363	1-7991	-1	3147
1	363	1-5851	-1	3147
1	363	1-6203	-1	3147
1	363	1-7710	-1	3147
1	363	1-5371	-1	3147
1	363	0-4500	-1	3147
1	363	1-8666	-1	3147
1	363	1-5433	1	3147
1	363	7-10218	-1	3147
1	372	1-7991	-1	1124
1	372	1-5851	-1	1124
1	372	1-6203	1	1124
1	372	1-7716	-1	1124
1	372	0-15114	-1	1124
1	390	1-7991	-1	1188
1	390	1-5851	-1	1188
1	390	1-6203	-1	1188
1	390	1-7710	-1	1188
1	390	1-5371	-1	1188
1	390	0-4500	-1	1188
1	390	1-8666	-1	1188
1	390	1-5433	-1	1188
1	390	1-9952	-1	1188
1	390	1-8141	-1	1188
1	390	1-5937	-1	1188
1	390	1-5501	1	1188
1	392	1-7991	1	1196
1	392	17-14140	-1	1196
1	394	1-7991	1	1198
1	394	17-14140	-1	1198
1	405	1-7991	-1	3257
1	405	1-5851	-1	3257
1	405	1-6203	-1	3257
1	405	1-7710	-1	3257
1	405	1-5371	-1	3257
1	405	0-4500	-1	3257
1	405	1-8666	-1	3257
1	405	1-5433	-1	3257
1	405	1-9952	-1	3257
1	405	1-8141	-1	3257
1	405	1-5937	-1	3257
1	405	1-5501	-1	3257
1	405	1-9187	-1	3257
1	405	0-4598	-1	3257
1	405	1-6641	-1	3257
1	405	0-13342	1	3257
1	406	1-7991	1	1210
1	406	17-14140	-1	1210
1	413	1-7991	-1	1217
1	413	1-5851	-1	1217
1	413	1-6203	-1	1217
1	413	1-7710	-1	1217
1	413	1-5371	-1	1217
1	413	0-4500	-1	1217
1	413	1-8666	-1	1217
1	413	1-5433	-1	1217
1	413	1-9952	-1	1217
1	413	1-8141	-1	1217
1	413	1-5937	-1	1217
1	413	1-5501	-1	1217
1	413	1-9187	1	1217
1	421	1-7991	-1	1225
1	421	1-5851	-1	1225
1	421	1-6203	1	1225
1	421	1-7716	-1	1225
1	421	0-15114	-1	1225
1	432	1-7991	-1	1246
1	432	1-5851	-1	1246
1	432	1-6203	-1	1246
1	432	1-7710	-1	1246
1	432	1-5371	-1	1246
1	432	0-4500	-1	1246
1	432	1-8666	-1	1246
1	432	1-5433	-1	1246
1	432	1-9952	-1	1246
1	432	1-8141	1	1246
1	433	1-7991	-1	1247
1	433	1-5851	-1	1247
1	433	1-6203	-1	1247
1	433	1-7710	-1	1247
1	433	1-5371	-1	1247
1	433	0-4500	-1	1247
1	433	1-8666	-1	1247
1	433	1-5433	-1	1247
1	433	1-9952	-1	1247
1	433	1-8141	-1	1247
1	433	1-5937	-1	1247
1	433	1-5501	-1	1247
1	433	1-9187	-1	1247
1	433	0-4598	-1	1247
1	433	1-6641	-1	1247
1	433	0-13342	-1	1247
1	433	0-14839	1	1247
1	437	1-7991	-1	1253
1	437	1-5851	-1	1253
1	437	1-6203	-1	1253
1	437	1-7710	-1	1253
1	437	1-5371	-1	1253
1	437	0-4500	-1	1253
1	437	1-8666	-1	1253
1	437	1-5433	-1	1253
1	437	1-9952	-1	1253
1	437	1-8141	-1	1253
1	437	1-5937	1	1253
1	437	1-6641	1	1253
1	437	0-11735	-1	1253
1	437	1-7204	-1	1253
1	437	1-5491	-1	1253
1	437	1-6010	1	1253
1	437	1-8345	1	1253
1	441	1-7991	-1	1259
1	441	1-5851	-1	1259
1	441	1-6203	-1	1259
1	441	1-7710	-1	1259
1	441	1-5371	-1	1259
1	441	0-4500	-1	1259
1	441	1-8666	-1	1259
1	441	1-5433	-1	1259
1	441	1-9952	-1	1259
1	441	1-8141	1	1259
1	445	1-7991	-1	1265
1	445	1-5851	-1	1265
1	445	1-6203	-1	1265
1	445	1-7710	-1	1265
1	445	1-5371	-1	1265
1	445	0-4500	1	1265
1	445	1-5873	-1	1265
1	445	1-8152	-1	1265
1	445	1-5593	-1	1265
1	490	1-7991	-1	1372
1	490	1-5851	-1	1372
1	490	1-6203	-1	1372
1	490	1-7710	-1	1372
1	490	1-5371	-1	1372
1	490	0-4500	-1	1372
1	490	1-8666	-1	1372
1	490	1-5433	-1	1372
1	490	1-9952	-1	1372
1	490	1-8141	-1	1372
1	490	1-5937	1	1372
1	490	1-6641	1	1372
1	490	0-11735	-1	1372
1	490	1-7204	-1	1372
1	490	1-5491	1	1372
1	490	1-5438	-1	1372
1	490	1-5435	-1	1372
1	508	1-7991	-1	3451
1	508	1-5851	-1	3451
1	508	1-6203	-1	3451
1	508	1-7710	1	3451
1	508	1-8229	-1	3451
1	514	1-7991	1	3471
1	514	17-14140	-1	3471
1	538	1-7991	-1	1527
1	538	1-5851	-1	1527
1	538	1-6203	-1	1527
1	538	1-7710	-1	1527
1	538	1-5371	-1	1527
1	538	0-4500	-1	1527
1	538	1-8666	-1	1527
1	538	1-5433	-1	1527
1	538	1-9952	-1	1527
1	538	1-8141	-1	1527
1	538	1-5937	-1	1527
1	538	1-5501	-1	1527
1	538	1-9187	1	1527
1	542	1-7991	1	1544
1	542	17-14140	-1	1544
1	544	1-7991	-1	1552
1	544	1-5851	1	1552
1	544	1-7059	-1	1552
1	544	0-10632	-1	1552
1	544	1-5153	-1	1552
1	544	1-6053	-1	1552
1	544	4-11463	-1	1552
1	544	1-6031	-1	1552
1	544	1-5974	-1	1552
1	558	1-7991	-1	1597
1	558	1-5851	1	1597
1	558	1-7059	-1	1597
1	558	0-10632	-1	1597
1	558	1-5153	-1	1597
1	558	1-6053	-1	1597
1	558	4-11463	-1	1597
1	558	1-6031	-1	1597
1	558	1-5974	-1	1597
1	561	1-7991	-1	1610
1	561	1-5851	-1	1610
1	561	1-6203	-1	1610
1	561	1-7710	-1	1610
1	561	1-5371	-1	1610
1	561	0-4500	-1	1610
1	561	1-8666	-1	1610
1	561	1-5433	-1	1610
1	561	1-9952	-1	1610
1	561	1-8141	-1	1610
1	561	1-5937	1	1610
1	561	1-6641	1	1610
1	561	0-11735	-1	1610
1	561	1-7204	-1	1610
1	561	1-5491	-1	1610
1	561	1-6010	-1	1610
1	561	1-7715	-1	1610
1	561	11-10742	1	1610
1	588	1-7991	-1	1687
1	588	1-5851	1	1687
1	588	1-7059	-1	1687
1	588	0-10632	-1	1687
1	588	1-5153	-1	1687
1	588	1-6053	-1	1687
1	588	4-11463	-1	1687
1	588	1-6031	-1	1687
1	588	1-5974	-1	1687
1	589	1-7991	-1	3735
1	589	1-5851	-1	3735
1	589	1-6203	-1	3735
1	589	1-7710	-1	3735
1	589	1-5371	-1	3735
1	589	0-4500	-1	3735
1	589	1-8666	-1	3735
1	589	1-5433	-1	3735
1	589	1-9952	-1	3735
1	589	1-8141	-1	3735
1	589	1-5937	1	3735
1	589	1-6641	1	3735
1	589	0-11735	-1	3735
1	589	1-7204	1	3735
1	609	1-7991	-1	3809
1	609	1-5851	-1	3809
1	609	1-6203	-1	3809
1	609	1-7710	-1	3809
1	609	1-5371	-1	3809
1	609	0-4500	1	3809
1	609	1-5873	-1	3809
1	609	1-8152	-1	3809
1	609	1-5593	-1	3809
1	614	1-7991	-1	1784
1	614	1-5851	-1	1784
1	614	1-6203	-1	1784
1	614	1-7710	1	1784
1	614	1-8229	-1	1784
1	616	1-7991	-1	1792
1	616	1-5851	1	1792
1	616	1-7059	-1	1792
1	616	0-10632	-1	1792
1	616	1-5153	-1	1792
1	616	1-6053	-1	1792
1	616	4-11463	-1	1792
1	616	1-6031	-1	1792
1	616	1-5974	1	1792
1	616	1-6709	-1	1792
1	616	11-13157	-1	1792
1	616	14-11146	-1	1792
1	617	1-7991	-1	1801
1	617	1-5851	-1	1801
1	617	1-6203	-1	1801
1	617	1-7710	-1	1801
1	617	1-5371	-1	1801
1	617	0-4500	-1	1801
1	617	1-8666	-1	1801
1	617	1-5433	1	1801
1	617	7-10218	-1	1801
1	632	1-7991	-1	1917
1	632	1-5851	-1	1917
1	632	1-6203	-1	1917
1	632	1-7710	-1	1917
1	632	1-5371	-1	1917
1	632	0-4500	-1	1917
1	632	1-8666	-1	1917
1	632	1-5433	-1	1917
1	632	1-9952	-1	1917
1	632	1-8141	-1	1917
1	632	1-5937	1	1917
1	632	1-6641	1	1917
1	632	0-11735	-1	1917
1	632	1-7204	-1	1917
1	632	1-5491	-1	1917
1	632	1-6010	1	1917
1	632	1-8345	1	1917
1	639	1-7991	-1	1953
1	639	1-5851	1	1953
1	639	1-7059	-1	1953
1	639	0-10632	-1	1953
1	639	1-5153	-1	1953
1	639	1-6053	-1	1953
1	639	4-11463	-1	1953
1	639	1-6031	-1	1953
1	639	1-5974	1	1953
1	639	1-6709	-1	1953
1	639	11-13157	-1	1953
1	639	14-11146	-1	1953
1	641	1-7991	-1	1955
1	641	1-5851	-1	1955
1	641	1-6203	1	1955
1	641	1-7716	-1	1955
1	641	0-15114	-1	1955
1	643	1-7991	-1	1957
1	643	1-5851	-1	1957
1	643	1-6203	-1	1957
1	643	1-7710	-1	1957
1	643	1-5371	-1	1957
1	643	0-4500	-1	1957
1	643	1-8666	-1	1957
1	643	1-5433	-1	1957
1	643	1-9952	-1	1957
1	643	1-8141	-1	1957
1	643	1-5937	-1	1957
1	643	1-5501	-1	1957
1	643	1-9187	-1	1957
1	643	0-4598	1	1957
1	656	1-7991	-1	2002
1	656	1-5851	1	2002
1	656	1-7059	-1	2002
1	656	0-10632	-1	2002
1	656	1-5153	-1	2002
1	656	1-6053	-1	2002
1	656	4-11463	-1	2002
1	656	1-6031	-1	2002
1	656	1-5974	1	2002
1	656	1-6709	-1	2002
1	656	11-13157	-1	2002
1	656	14-11146	-1	2002
1	660	1-7991	-1	2006
1	660	1-5851	-1	2006
1	660	1-6203	-1	2006
1	660	1-7710	-1	2006
1	660	1-5371	-1	2006
1	660	0-4500	-1	2006
1	660	1-8666	-1	2006
1	660	1-5433	-1	2006
1	660	1-9952	-1	2006
1	660	1-8141	-1	2006
1	660	1-5937	1	2006
1	660	1-6641	1	2006
1	660	0-11735	-1	2006
1	660	1-7204	-1	2006
1	660	1-5491	-1	2006
1	660	1-6010	-1	2006
1	660	1-7715	-1	2006
1	660	11-10742	-1	2006
1	660	13-12964	1	2006
1	668	1-7991	1	2028
1	668	17-14140	-1	2028
2	16	1-9314	-1	2081
2	16	1-5310	-1	2081
2	16	1-9743	-1	2081
2	16	1-5847	-1	2081
2	16	10-14588	-1	2081
2	16	1-5356	-1	2081
2	16	10-15284	1	2081
2	16	21-15281	-1	2081
2	16	1-5884	1	2081
2	36	1-9314	-1	2115
2	36	1-5310	-1	2115
2	36	1-9743	-1	2115
2	36	1-5847	-1	2115
2	36	10-14588	-1	2115
2	36	1-5356	-1	2115
2	36	10-15284	-1	2115
2	36	1-6728	1	2115
2	56	1-9314	-1	2167
2	56	1-5310	-1	2167
2	56	1-9743	-1	2167
2	56	1-5847	-1	2167
2	56	10-14588	-1	2167
2	56	1-5356	1	2167
2	56	0-3989	-1	2167
2	106	1-9314	-1	2355
2	106	1-5310	-1	2355
2	106	1-9743	-1	2355
2	106	1-5847	-1	2355
2	106	10-14588	-1	2355
2	106	1-5356	-1	2355
2	106	10-15284	1	2355
2	106	21-15281	-1	2355
2	106	1-5884	1	2355
2	149	1-9314	-1	2470
2	149	1-5310	-1	2470
2	149	1-9743	-1	2470
2	149	1-5847	1	2470
2	149	1-8310	-1	2470
2	165	1-9314	1	480
2	165	14-13945	-1	480
2	191	1-9314	-1	552
2	191	1-5310	-1	552
2	191	1-9743	-1	552
2	191	1-5847	1	552
2	191	1-8310	-1	552
2	202	1-9314	-1	590
2	202	1-5310	-1	590
2	202	1-9743	-1	590
2	202	1-5847	-1	590
2	202	10-14588	-1	590
2	202	1-5356	-1	590
2	202	10-15284	-1	590
2	202	1-6728	-1	590
2	202	5-11552	-1	590
2	202	1-9605	1	590
2	224	1-9314	-1	648
2	224	1-5310	-1	648
2	224	1-9743	-1	648
2	224	1-5847	-1	648
2	224	10-14588	-1	648
2	224	1-5356	1	648
2	224	0-3989	-1	648
2	238	1-9314	-1	2735
2	238	1-5310	-1	2735
2	238	1-9743	-1	2735
2	238	1-5847	1	2735
2	238	1-8310	-1	2735
2	246	1-9314	-1	733
2	246	1-5310	-1	733
2	246	1-9743	-1	733
2	246	1-5847	-1	733
2	246	10-14588	-1	733
2	246	1-5356	-1	733
2	246	10-15284	1	733
2	246	21-15281	-1	733
2	246	1-5884	-1	733
2	246	0-13402	1	733
2	266	1-9314	-1	2871
2	266	1-5310	-1	2871
2	266	1-9743	-1	2871
2	266	1-5847	-1	2871
2	266	10-14588	-1	2871
2	266	1-5356	-1	2871
2	266	10-15284	-1	2871
2	266	1-6728	-1	2871
2	266	5-11552	-1	2871
2	266	1-9605	-1	2871
2	266	1-6490	1	2871
2	312	1-9314	-1	2997
2	312	1-5310	-1	2997
2	312	1-9743	1	2997
2	312	21-4329	-1	2997
2	353	1-9314	-1	1079
2	353	1-5310	1	1079
2	353	7-11829	-1	1079
2	380	1-9314	-1	1136
2	380	1-5310	-1	1136
2	380	1-9743	1	1136
2	380	21-4329	-1	1136
2	392	1-9314	1	1196
2	392	14-13945	-1	1196
2	393	1-9314	1	1197
2	393	14-13945	-1	1197
2	394	1-9314	1	1198
2	394	14-13945	-1	1198
2	406	1-9314	1	1210
2	406	14-13945	-1	1210
2	441	1-9314	-1	1259
2	441	1-5310	-1	1259
2	441	1-9743	-1	1259
2	441	1-5847	-1	1259
2	441	10-14588	-1	1259
2	441	1-5356	-1	1259
2	441	10-15284	-1	1259
2	441	1-6728	-1	1259
2	441	5-11552	-1	1259
2	441	1-9605	-1	1259
2	441	1-6490	-1	1259
2	441	12-3993	1	1259
2	449	1-9314	1	1270
2	449	14-13945	-1	1270
2	491	1-9314	-1	3421
2	491	1-5310	-1	3421
2	491	1-9743	-1	3421
2	491	1-5847	-1	3421
2	491	10-14588	-1	3421
2	491	1-5356	-1	3421
2	491	10-15284	-1	3421
2	491	1-6728	-1	3421
2	491	5-11552	1	3421
2	531	1-9314	-1	3534
2	531	1-5310	-1	3534
2	531	1-9743	-1	3534
2	531	1-5847	-1	3534
2	531	10-14588	1	3534
2	531	7-10452	-1	3534
2	533	1-9314	-1	3552
2	533	1-5310	1	3552
2	533	7-11829	-1	3552
2	563	1-9314	-1	3671
